"age","sex","ndepchld","wage","working","married","wage_ln","educ"
66,"female",0,NA,0,1,NA,11
68,"female",0,NA,0,1,NA,10
51,"female",0,NA,0,1,NA,11
52,"female",0,466.153839111328,1,1,6.14451551437378,10
65,"female",0,NA,0,1,NA,10
61,"female",0,NA,0,1,NA,13
66,"female",0,NA,0,1,NA,11
63,"female",0,572.115356445312,1,1,6.34934043884277,10
51,"female",0,461.538452148438,1,1,6.13456535339355,10
67,"female",0,NA,0,1,NA,10
47,"female",0,630.769226074219,1,1,6.44693994522095,11
30,"female",0,450,1,1,6.10924768447876,10
49,"female",0,432.692321777344,1,1,6.07002687454224,11
38,"female",0,997.921020507812,1,1,6.90567398071289,11
43,"female",0,366.666656494141,1,1,5.90445327758789,6
34,"female",0,831.600830078125,1,1,6.72335243225098,11
48,"female",0,NA,0,1,NA,11
25,"female",2,451.51513671875,1,1,6.11260890960693,12
56,"female",0,360,1,1,5.88610410690308,10
49,"female",2,1015.38464355469,1,1,6.92302274703979,17
31,"female",1,961.538452148438,1,1,6.86853456497192,14
31,"female",0,1025.64099121094,1,1,6.93307304382324,21
69,"female",0,NA,0,1,NA,10
33,"female",1,602.006713867188,1,1,6.4002685546875,19
69,"female",0,NA,0,1,NA,10
68,"female",0,NA,0,1,NA,10
33,"female",1,711.996337890625,1,1,6.56807279586792,13
31,"female",1,NA,0,1,NA,11
51,"female",0,519.230773925781,1,1,6.25234842300415,11
51,"female",0,1060.291015625,1,1,6.96629858016968,10
67,"female",0,NA,0,1,NA,19
25,"female",0,693.087341308594,1,1,6.54115581512451,13
52,"female",0,568.009643554688,1,1,6.34213829040527,11
39,"female",2,NA,0,1,NA,11
35,"female",2,476.406585693359,1,1,6.16627168655396,11
30,"female",4,NA,0,1,NA,10
67,"female",0,NA,0,1,NA,11
61,"female",0,250,1,1,5.52146100997925,9
42,"female",2,984.807678222656,1,1,6.89244651794434,12
67,"female",0,NA,0,1,NA,10
56,"female",0,785.714294433594,1,1,6.66659307479858,11
68,"female",0,NA,0,1,NA,10
62,"female",0,NA,0,1,NA,10
51,"female",0,NA,0,1,NA,12
53,"female",2,333.333343505859,1,1,5.80914306640625,10
56,"female",0,1282.05126953125,1,1,7.15621662139893,12
47,"female",0,563.076904296875,1,1,6.33341598510742,10
41,"female",2,NA,0,1,NA,12
34,"female",1,2038.97436523438,1,1,7.62020206451416,18
40,"female",2,1192.30773925781,1,1,7.08364582061768,18
44,"female",0,756.756774902344,1,1,6.62904167175293,13
65,"female",0,NA,0,1,NA,10
68,"female",0,NA,0,1,NA,10
51,"female",0,NA,0,1,NA,11
36,"female",2,475.806457519531,1,1,6.16501140594482,13
51,"female",0,451.821868896484,1,1,6.11328792572021,11
36,"female",2,788,1,1,6.66949796676636,13
53,"female",0,659.340637207031,1,1,6.49124050140381,10
43,"female",0,411.764709472656,1,1,6.02045202255249,11
42,"female",3,491.891906738281,1,1,6.19825887680054,11
43,"female",1,498.960510253906,1,1,6.21252679824829,13
65,"female",0,NA,0,1,NA,16
36,"female",1,NA,0,1,NA,11
46,"female",0,NA,0,1,NA,13
42,"female",3,721.153869628906,1,1,6.58085250854492,11
29,"female",2,1204.01342773438,1,1,7.0934157371521,16
61,"female",0,NA,0,1,NA,12
63,"female",0,NA,0,1,NA,11
68,"female",0,NA,0,1,NA,10
42,"female",2,2192.3076171875,1,1,7.69270992279053,16
35,"female",0,NA,0,1,NA,21
39,"female",2,NA,0,1,NA,10
36,"female",2,555.555541992188,1,1,6.31996870040894,11
28,"female",4,NA,0,1,NA,10
45,"female",1,500,1,1,6.21460819244385,11
63,"female",0,NA,0,1,NA,10
35,"female",2,721.153869628906,1,1,6.58085250854492,13
42,"female",2,786.713256835938,1,1,6.6678638458252,11
43,"female",2,1514.42309570312,1,1,7.32278966903687,12
62,"female",0,NA,0,1,NA,10
34,"female",2,1246.15380859375,1,1,7.12781715393066,17
38,"female",5,NA,0,1,NA,9
27,"female",3,NA,0,1,NA,11
37,"female",3,NA,0,1,NA,13
67,"female",0,NA,0,1,NA,13
31,"female",3,769.230773925781,1,1,6.64539098739624,11
49,"female",1,NA,0,1,NA,21
62,"female",0,NA,0,1,NA,16
53,"female",0,504.807678222656,1,1,6.22417736053467,12
24,"female",0,790.697692871094,1,1,6.67291593551636,13
40,"female",3,971.346130371094,1,1,6.87868309020996,16
38,"female",2,NA,0,1,NA,17
39,"female",2,1944.61535644531,1,1,7.57281970977783,16
39,"female",2,692.307678222656,1,1,6.54003047943115,14
42,"female",1,555.494506835938,1,1,6.31985855102539,13
39,"female",3,NA,0,1,NA,12
52,"female",0,694.444458007812,1,1,6.54311227798462,10
52,"female",1,566.666687011719,1,1,6.33977127075195,12
34,"female",2,NA,0,1,NA,12
56,"female",0,NA,0,1,NA,13
61,"female",0,NA,0,1,NA,10
55,"female",0,1633.13610839844,1,1,7.3982572555542,11
55,"female",0,NA,0,1,NA,13
64,"female",0,NA,0,1,NA,17
32,"female",0,1038.46154785156,1,1,6.94549560546875,14
37,"female",3,NA,0,1,NA,13
51,"female",0,735.664306640625,1,1,6.60077381134033,17
49,"female",0,794.871765136719,1,1,6.67818069458008,16
43,"female",2,600,1,1,6.39692974090576,13
45,"female",0,1539.01538085938,1,1,7.33889818191528,11
50,"female",0,610.859741210938,1,1,6.41486740112305,12
66,"female",0,NA,0,1,NA,12
53,"female",0,NA,0,1,NA,10
63,"female",0,NA,0,1,NA,11
41,"female",2,NA,0,1,NA,11
42,"female",1,NA,0,1,NA,11
28,"female",3,NA,0,1,NA,14
61,"female",0,NA,0,1,NA,10
37,"female",2,2564.1025390625,1,1,7.84936380386353,18
49,"female",1,626.666687011719,1,1,6.4404149055481,11
55,"female",0,524.696350097656,1,1,6.26281976699829,11
44,"female",0,1369.78466796875,1,1,7.22240877151489,11
53,"female",0,686.070678710938,1,1,6.53098058700562,11
64,"female",0,NA,0,1,NA,11
49,"female",0,NA,0,1,NA,16
36,"female",2,NA,0,1,NA,10
67,"female",0,NA,0,1,NA,12
58,"female",0,NA,0,1,NA,16
62,"female",0,643.356628417969,1,1,6.46669912338257,15
42,"female",0,NA,0,1,NA,13
45,"female",1,NA,0,1,NA,11
53,"female",0,NA,0,1,NA,10
66,"female",0,NA,0,1,NA,11
41,"female",2,145.054946899414,1,1,4.97711277008057,11
41,"female",3,769.230773925781,1,1,6.64539098739624,11
61,"female",0,NA,0,1,NA,10
26,"female",0,1068.82592773438,1,1,6.97431612014771,16
59,"female",0,NA,0,1,NA,12
37,"female",2,865.384643554688,1,1,6.76317405700684,13
57,"female",0,NA,0,1,NA,11
47,"female",0,444.444458007812,1,1,6.09682512283325,10
54,"female",0,597.222229003906,1,1,6.39228916168213,10
53,"female",0,15111.111328125,1,1,9.62318515777588,10
19,"female",1,NA,0,1,NA,11
57,"female",0,1058.30773925781,1,1,6.96442651748657,10
34,"female",1,461.538452148438,1,1,6.13456535339355,15
51,"female",2,5,1,1,1.60943794250488,10
39,"female",1,492.307678222656,1,1,6.19910383224487,11
38,"female",2,698.549987792969,1,1,6.54900693893433,12
25,"female",2,923.076904296875,1,1,6.82771253585815,11
40,"female",2,NA,0,1,NA,11
41,"female",2,1576.92309570312,1,1,7.36323070526123,11
40,"female",3,415.384613037109,1,1,6.02920484542847,13
30,"female",0,1252.74719238281,1,1,7.1330943107605,13
64,"female",0,NA,0,1,NA,12
55,"female",0,391.304351806641,1,1,5.96948575973511,10
32,"female",0,1410.25646972656,1,1,7.25152683258057,17
61,"female",0,416.666656494141,1,1,6.03228664398193,10
34,"female",0,1153.84619140625,1,1,7.05085611343384,12
25,"female",0,593.406616210938,1,1,6.38587999343872,13
48,"female",1,629.629638671875,1,1,6.44513177871704,12
39,"female",1,NA,0,1,NA,11
69,"female",0,NA,0,1,NA,10
39,"female",2,812.5,1,1,6.70011568069458,11
56,"female",0,NA,0,1,NA,10
52,"female",0,NA,0,1,NA,11
64,"female",0,NA,0,1,NA,16
39,"female",1,1288.88891601562,1,1,7.16153573989868,13
46,"female",0,NA,0,1,NA,11
56,"female",0,556.756774902344,1,1,6.32212829589844,10
30,"female",1,1010.25640869141,1,1,6.91795921325684,12
21,"female",0,1139.07690429688,1,1,7.03797340393066,11
46,"female",0,488.687774658203,1,1,6.19172382354736,11
41,"female",2,1298.07690429688,1,1,7.16863918304443,16
50,"female",0,623.700622558594,1,1,6.43567037582397,10
54,"female",0,NA,0,1,NA,11
60,"female",0,NA,0,1,NA,10
48,"female",0,NA,0,1,NA,10
46,"female",0,1292.30773925781,1,1,7.16418504714966,11
36,"female",2,NA,0,1,NA,11
61,"female",0,NA,0,1,NA,10
38,"female",3,18076.923828125,1,1,9.80239105224609,13
34,"female",1,509.517852783203,1,1,6.23346471786499,11
49,"female",0,NA,0,1,NA,11
29,"female",0,455,1,1,6.1202974319458,13
56,"female",0,NA,0,1,NA,11
59,"female",0,450,1,1,6.10924768447876,14
37,"female",2,721.153869628906,1,1,6.58085250854492,12
67,"female",0,NA,0,1,NA,10
34,"female",2,459.375,1,1,6.12986707687378,13
36,"female",2,1336.03234863281,1,1,7.19745969772339,13
60,"female",0,NA,0,1,NA,10
65,"female",0,NA,0,1,NA,10
30,"female",1,802.675598144531,1,1,6.6879506111145,11
32,"female",2,329.096984863281,1,1,5.79635238647461,11
27,"female",2,NA,0,1,NA,11
40,"female",2,598.615356445312,1,1,6.39461946487427,11
29,"female",2,664.615356445312,1,1,6.49920845031738,13
58,"female",0,730.769226074219,1,1,6.59409761428833,10
57,"female",0,NA,0,1,NA,10
56,"female",0,NA,0,1,NA,10
43,"female",2,810.810791015625,1,1,6.69803476333618,11
50,"female",1,508.333343505859,1,1,6.2311372756958,10
64,"female",0,NA,0,1,NA,10
57,"female",0,NA,0,1,NA,10
34,"female",2,NA,0,1,NA,12
45,"female",0,500,1,1,6.21460819244385,11
53,"female",0,1153.84619140625,1,1,7.05085611343384,10
59,"female",0,NA,0,1,NA,10
47,"female",0,NA,0,1,NA,10
57,"female",0,NA,0,1,NA,11
41,"female",3,NA,0,1,NA,11
58,"female",0,658.666687011719,1,1,6.49021768569946,10
59,"female",1,NA,0,1,NA,10
59,"female",0,NA,0,1,NA,11
41,"female",0,620.689636230469,1,1,6.43083095550537,11
39,"female",2,NA,0,1,NA,11
46,"female",0,NA,0,1,NA,10
49,"female",1,538.461547851562,1,1,6.28871631622314,10
41,"female",2,1233.33337402344,1,1,7.11747598648071,10
59,"female",0,NA,0,1,NA,10
54,"female",0,NA,0,1,NA,10
41,"female",3,1637.21411132812,1,1,7.40075159072876,17
45,"female",1,1221.20581054688,1,1,7.10759401321411,11
65,"female",0,NA,0,1,NA,10
47,"female",3,1015.38464355469,1,1,6.92302274703979,11
35,"female",2,NA,0,1,NA,11
40,"female",2,487.179473876953,1,1,6.18863248825073,12
52,"female",0,386.363647460938,1,1,5.95677900314331,12
59,"female",0,NA,0,1,NA,10
47,"female",0,484.615386962891,1,1,6.1833553314209,12
30,"female",0,692.307678222656,1,1,6.54003047943115,16
48,"female",0,450,1,1,6.10924768447876,10
43,"female",1,595.744689941406,1,1,6.38981199264526,11
68,"female",0,NA,0,1,NA,10
44,"female",2,598.455383300781,1,1,6.39435195922852,11
48,"female",1,NA,0,1,NA,14
64,"female",0,NA,0,1,NA,10
29,"female",1,1009.61535644531,1,1,6.91732454299927,16
61,"female",0,NA,0,1,NA,10
46,"female",0,1153.84619140625,1,1,7.05085611343384,11
56,"female",0,NA,0,1,NA,10
49,"female",0,625,1,1,6.43775177001953,12
69,"female",0,NA,0,1,NA,10
42,"female",1,775.883605957031,1,1,6.65400266647339,12
44,"female",0,916.666687011719,1,1,6.82074403762817,14
44,"female",0,1410.25646972656,1,1,7.25152683258057,11
65,"female",0,NA,0,1,NA,11
57,"female",0,NA,0,1,NA,10
36,"female",2,784.547485351562,1,1,6.66510725021362,13
40,"female",2,525.641052246094,1,1,6.26461839675903,11
48,"female",0,NA,0,1,NA,12
31,"female",2,575,1,1,6.3543701171875,12
30,"female",2,666.666687011719,1,1,6.50229024887085,11
46,"female",0,NA,0,1,NA,11
51,"female",0,NA,0,1,NA,11
51,"female",0,NA,0,1,NA,11
66,"female",0,NA,0,1,NA,11
61,"female",0,NA,0,1,NA,11
55,"female",0,182.967025756836,1,1,5.20930576324463,11
45,"female",1,NA,0,1,NA,12
22,"female",2,666.666687011719,1,1,6.50229024887085,11
51,"female",0,NA,0,1,NA,10
64,"female",0,NA,0,1,NA,10
52,"female",0,NA,0,1,NA,10
43,"female",2,NA,0,1,NA,11
63,"female",0,NA,0,1,NA,11
34,"female",2,522.461547851562,1,1,6.25855159759521,11
64,"female",0,173.076919555664,1,1,5.15373611450195,14
36,"female",1,NA,0,1,NA,14
34,"female",3,NA,0,1,NA,11
49,"female",0,1648.35168457031,1,1,7.40753126144409,16
58,"female",0,NA,0,1,NA,10
49,"female",0,NA,0,1,NA,12
47,"female",1,1200,1,1,7.09007692337036,17
43,"female",3,NA,0,1,NA,13
41,"female",2,535.714294433594,1,1,6.28360080718994,11
65,"female",0,NA,0,1,NA,10
35,"female",3,750,1,1,6.62007331848145,12
57,"female",0,NA,0,1,NA,11
69,"female",0,NA,0,1,NA,9
62,"female",0,NA,0,1,NA,10
57,"female",0,686.070678710938,1,1,6.53098058700562,11
40,"female",2,910.93115234375,1,1,6.81446743011475,11
52,"female",0,NA,0,1,NA,11
65,"female",0,NA,0,1,NA,11
65,"female",0,NA,0,1,NA,16
55,"female",0,765.316223144531,1,1,6.64028930664062,15
30,"female",2,592.307678222656,1,1,6.38402605056763,11
59,"female",0,NA,0,1,NA,10
41,"female",2,923.076904296875,1,1,6.82771253585815,12
69,"female",0,NA,0,1,NA,10
68,"female",0,NA,0,1,NA,9
33,"female",2,1083.20251464844,1,1,6.98767709732056,13
52,"female",2,535.714294433594,1,1,6.28360080718994,12
38,"female",3,10.2564105987549,1,1,2.32790303230286,12
29,"female",2,NA,0,1,NA,14
50,"female",2,923.076904296875,1,1,6.82771253585815,13
57,"female",0,NA,0,1,NA,16
51,"female",1,NA,0,1,NA,13
62,"female",0,NA,0,1,NA,10
36,"female",3,NA,0,1,NA,12
55,"female",0,NA,0,1,NA,14
32,"female",0,1186.81323242188,1,1,7.07902717590332,12
33,"female",1,904.365905761719,1,1,6.8072338104248,12
47,"female",0,611.538452148438,1,1,6.4159779548645,11
60,"female",0,NA,0,1,NA,12
56,"female",0,923.076904296875,1,1,6.82771253585815,16
34,"female",2,839.160827636719,1,1,6.73240232467651,11
61,"female",0,NA,0,1,NA,10
59,"female",0,NA,0,1,NA,9
46,"female",1,728.744934082031,1,1,6.59132385253906,10
38,"female",2,1047.81701660156,1,1,6.95446443557739,12
37,"female",2,884.823303222656,1,1,6.78538799285889,12
33,"female",1,516,1,1,6.24610662460327,11
61,"female",0,NA,0,1,NA,13
47,"female",2,1080.02307128906,1,1,6.98473787307739,17
67,"female",0,NA,0,1,NA,10
41,"female",2,NA,0,1,NA,11
56,"female",0,NA,0,1,NA,10
49,"female",0,554.945068359375,1,1,6.31886911392212,10
59,"female",0,NA,0,1,NA,10
51,"female",0,399.382843017578,1,1,5.9899206161499,11
42,"female",2,477.777770996094,1,1,6.16914558410645,11
58,"female",0,562.5,1,1,6.33239126205444,11
54,"female",1,369.230773925781,1,1,5.91142177581787,16
53,"female",0,NA,0,1,NA,10
51,"female",0,NA,0,1,NA,13
69,"female",0,NA,0,1,NA,12
38,"female",4,1153.84619140625,1,1,7.05085611343384,17
48,"female",0,623.700622558594,1,1,6.43567037582397,14
66,"female",0,NA,0,1,NA,10
60,"female",0,NA,0,1,NA,12
61,"female",0,NA,0,1,NA,11
68,"female",0,420,1,1,6.04025459289551,10
56,"female",0,417.777770996094,1,1,6.0349497795105,10
38,"female",1,NA,0,1,NA,18
53,"female",0,NA,0,1,NA,14
30,"female",4,NA,0,1,NA,11
50,"female",0,NA,0,1,NA,10
63,"female",0,NA,0,1,NA,10
54,"female",0,444.706726074219,1,1,6.09741497039795,13
39,"female",1,NA,0,1,NA,12
27,"female",1,972.217956542969,1,1,6.87958002090454,16
48,"female",1,NA,0,1,NA,11
28,"female",2,1200,1,1,7.09007692337036,15
46,"female",1,NA,0,1,NA,10
61,"female",0,NA,0,1,NA,10
69,"female",0,NA,0,1,NA,10
57,"female",0,954.907165527344,1,1,6.86161422729492,10
27,"female",2,NA,0,1,NA,11
65,"female",0,NA,0,1,NA,14
32,"female",3,633.333312988281,1,1,6.45099687576294,11
65,"female",0,NA,0,1,NA,10
32,"female",2,1038.46154785156,1,1,6.94549560546875,16
40,"female",1,590.769226074219,1,1,6.38142538070679,10
65,"female",0,NA,0,1,NA,16
27,"female",0,1007.88464355469,1,1,6.91560888290405,18
56,"female",0,961.538452148438,1,1,6.86853456497192,13
51,"female",0,NA,0,1,NA,11
53,"female",0,484.137939453125,1,1,6.18236970901489,10
53,"female",0,562.5,1,1,6.33239126205444,11
35,"female",0,NA,0,1,NA,13
44,"female",2,NA,0,1,NA,11
46,"female",2,NA,0,1,NA,10
55,"female",0,1683.31726074219,1,1,7.42852163314819,15
37,"female",2,833.333312988281,1,1,6.72543382644653,11
60,"female",0,NA,0,1,NA,15
30,"female",1,793.269226074219,1,1,6.67616271972656,11
28,"female",2,NA,0,1,NA,11
54,"female",0,NA,0,1,NA,12
28,"female",0,746.853149414062,1,1,6.61586856842041,14
54,"female",0,470.270263671875,1,1,6.15330743789673,10
42,"female",2,508,1,1,6.23048162460327,11
29,"female",2,NA,0,1,NA,11
58,"female",0,400,1,1,5.99146461486816,10
33,"female",4,NA,0,1,NA,11
33,"female",4,617.647033691406,1,1,6.42591714859009,11
48,"female",0,138.461532592773,1,1,4.93059253692627,12
34,"female",3,547.435913085938,1,1,6.3052453994751,11
43,"female",0,1214.76928710938,1,1,7.10230922698975,13
67,"female",0,NA,0,1,NA,9
62,"female",0,NA,0,1,NA,10
35,"female",1,410.75,1,1,6.01798486709595,12
55,"female",0,2081.65673828125,1,1,7.64091920852661,13
31,"female",0,800,1,1,6.68461179733276,11
32,"female",1,1006.83953857422,1,1,6.91457176208496,14
43,"female",2,NA,0,1,NA,13
58,"female",0,916.878051757812,1,1,6.82097434997559,10
53,"female",0,862.5,1,1,6.7598352432251,11
53,"female",0,568.181823730469,1,1,6.34244155883789,10
45,"female",0,NA,0,1,NA,10
46,"female",0,1029.10607910156,1,1,6.93644571304321,12
33,"female",1,500,1,1,6.21460819244385,11
56,"female",0,NA,0,1,NA,10
55,"female",0,1081.73071289062,1,1,6.98631763458252,12
53,"female",0,1692.30773925781,1,1,7.43384838104248,17
53,"female",0,NA,0,1,NA,15
29,"female",0,555.555541992188,1,1,6.31996870040894,14
30,"female",2,358.333343505859,1,1,5.88146352767944,11
45,"female",0,546.049987792969,1,1,6.30271053314209,11
49,"female",1,1516.48352050781,1,1,7.32414960861206,14
42,"female",1,283.216796875,1,1,5.64621257781982,11
64,"female",0,326.923065185547,1,1,5.78972482681274,11
44,"female",0,NA,0,1,NA,11
42,"female",1,504.807678222656,1,1,6.22417736053467,11
66,"female",0,1666.66662597656,1,1,7.41858100891113,10
50,"female",0,497.975708007812,1,1,6.21055126190186,10
55,"female",1,700,1,1,6.55108022689819,10
40,"female",1,936,1,1,6.84161567687988,11
60,"female",0,679.487182617188,1,1,6.52133846282959,11
69,"female",0,NA,0,1,NA,9
40,"female",2,593.75,1,1,6.38645839691162,13
29,"female",1,1103.67895507812,1,1,7.00640439987183,20
46,"female",2,1500,1,1,7.31322050094604,20
45,"female",1,NA,0,1,NA,11
68,"female",0,NA,0,1,NA,10
38,"female",2,333.333343505859,1,1,5.80914306640625,12
46,"female",0,NA,0,1,NA,10
33,"female",2,873.180847167969,1,1,6.77214288711548,14
49,"female",0,NA,0,1,NA,17
31,"female",1,374.220367431641,1,1,5.92484474182129,11
37,"female",2,454.545440673828,1,1,6.11929798126221,11
35,"female",0,400,1,1,5.99146461486816,11
57,"female",0,230.769226074219,1,1,5.44141817092896,11
44,"female",0,519.230773925781,1,1,6.25234842300415,11
58,"female",0,454.545440673828,1,1,6.11929798126221,10
58,"female",0,516.666687011719,1,1,6.24739789962769,10
47,"female",0,NA,0,1,NA,15
39,"female",1,957.599975585938,1,1,6.86442995071411,11
43,"female",4,333.333343505859,1,1,5.80914306640625,10
66,"female",0,NA,0,1,NA,10
48,"female",2,562.5,1,1,6.33239126205444,10
55,"female",0,500,1,1,6.21460819244385,10
49,"female",0,540,1,1,6.29156923294067,10
55,"female",0,NA,0,1,NA,10
43,"female",2,692.307678222656,1,1,6.54003047943115,12
30,"female",1,750,1,1,6.62007331848145,11
40,"female",0,432.692321777344,1,1,6.07002687454224,11
37,"female",2,NA,0,1,NA,17
50,"female",2,NA,0,1,NA,12
41,"female",0,2010.25646972656,1,1,7.60601758956909,17
45,"female",2,NA,0,1,NA,17
36,"female",3,1153.84619140625,1,1,7.05085611343384,17
49,"female",1,NA,0,1,NA,17
64,"female",0,523.557678222656,1,1,6.26064729690552,10
40,"female",3,456.25,1,1,6.12304067611694,14
60,"female",0,NA,0,1,NA,10
43,"female",0,NA,0,1,NA,11
56,"female",0,451.785705566406,1,1,6.11320781707764,10
31,"female",2,583.333312988281,1,1,6.36875867843628,12
37,"female",3,692.307678222656,1,1,6.54003047943115,12
33,"female",2,1153.84619140625,1,1,7.05085611343384,12
58,"female",0,NA,0,1,NA,10
29,"female",0,1384.61535644531,1,1,7.23317766189575,17
48,"female",1,1648.35168457031,1,1,7.40753126144409,16
39,"female",2,NA,0,1,NA,11
38,"female",2,NA,0,1,NA,16
44,"female",1,NA,0,1,NA,16
47,"female",1,900,1,1,6.80239486694336,16
46,"female",0,655.405395507812,1,1,6.48525381088257,10
55,"female",0,NA,0,1,NA,10
50,"female",0,823.529418945312,1,1,6.71359920501709,11
39,"female",0,543.859619140625,1,1,6.2986912727356,11
55,"female",0,NA,0,1,NA,10
39,"female",2,766.666687011719,1,1,6.6420521736145,10
62,"female",0,NA,0,1,NA,16
43,"female",1,4195.80419921875,1,1,8.34184074401855,11
64,"female",0,NA,0,1,NA,13
58,"female",0,NA,0,1,NA,11
60,"female",0,782.608703613281,1,1,6.66263294219971,11
55,"female",0,681.818176269531,1,1,6.5247631072998,11
41,"female",3,1153.84619140625,1,1,7.05085611343384,16
39,"female",3,NA,0,1,NA,17
36,"female",4,480,1,1,6.17378616333008,11
43,"female",1,1035.5029296875,1,1,6.94264268875122,13
28,"female",0,1098.9033203125,1,1,7.00206804275513,16
32,"female",2,NA,0,1,NA,13
39,"female",1,500,1,1,6.21460819244385,12
67,"female",0,NA,0,1,NA,13
35,"female",1,1546.94189453125,1,1,7.34403514862061,16
45,"female",4,NA,0,1,NA,18
35,"female",2,NA,0,1,NA,12
59,"female",0,NA,0,1,NA,10
48,"female",1,701.75439453125,1,1,6.55358362197876,10
39,"female",0,584.615356445312,1,1,6.37095403671265,11
56,"female",0,538.461547851562,1,1,6.28871631622314,13
55,"female",0,NA,0,1,NA,10
27,"female",0,766.666687011719,1,1,6.6420521736145,17
57,"female",0,NA,0,1,NA,10
33,"female",1,1023.25579833984,1,1,6.93074464797974,12
60,"female",0,NA,0,1,NA,10
31,"female",0,1104.76196289062,1,1,7.00738525390625,10
54,"female",0,545.741333007812,1,1,6.30214500427246,10
61,"female",0,NA,0,1,NA,12
34,"female",1,NA,0,1,NA,11
58,"female",0,NA,0,1,NA,11
52,"female",0,791.208801269531,1,1,6.67356204986572,11
55,"female",0,NA,0,1,NA,11
55,"female",0,800,1,1,6.68461179733276,13
50,"female",0,500,1,1,6.21460819244385,10
44,"female",1,646.153869628906,1,1,6.47103786468506,11
49,"female",0,NA,0,1,NA,10
47,"female",1,NA,0,1,NA,11
44,"female",1,NA,0,1,NA,11
39,"female",2,384.615386962891,1,1,5.95224380493164,11
40,"female",1,758.241760253906,1,1,6.63100242614746,14
30,"female",0,1173.07690429688,1,1,7.06738519668579,12
60,"female",0,NA,0,1,NA,10
68,"female",0,NA,0,1,NA,10
31,"female",1,NA,0,1,NA,11
40,"female",3,NA,0,1,NA,11
34,"female",2,923.076904296875,1,1,6.82771253585815,13
43,"female",0,513.513488769531,1,1,6.24127626419067,11
42,"female",3,NA,0,1,NA,11
63,"female",0,680.473388671875,1,1,6.52278852462769,10
40,"female",2,913.575012207031,1,1,6.8173656463623,11
56,"female",0,1930.06994628906,1,1,7.56531143188477,12
43,"female",2,576.923095703125,1,1,6.35770893096924,14
31,"female",1,804.807678222656,1,1,6.69060325622559,13
56,"female",0,NA,0,1,NA,10
37,"female",1,1147.25280761719,1,1,7.04512548446655,12
38,"female",1,NA,0,1,NA,11
35,"female",3,NA,0,1,NA,11
55,"female",0,NA,0,1,NA,11
31,"female",0,923.076904296875,1,1,6.82771253585815,11
57,"female",0,NA,0,1,NA,11
39,"female",2,NA,0,1,NA,11
43,"female",2,NA,0,1,NA,17
55,"female",0,798.816589355469,1,1,6.68313121795654,11
34,"female",1,479.166656494141,1,1,6.17204856872559,11
42,"female",0,1344.65295410156,1,1,7.20389127731323,12
40,"female",2,NA,0,1,NA,16
57,"female",0,NA,0,1,NA,10
52,"female",0,535.693725585938,1,1,6.28356266021729,10
52,"female",0,342.857147216797,1,1,5.83731365203857,10
51,"female",0,608.108093261719,1,1,6.41035270690918,6
56,"female",0,585.185180664062,1,1,6.37192821502686,6
30,"female",1,NA,0,1,NA,10
38,"female",4,824.615356445312,1,1,6.71491718292236,11
44,"female",2,1310.65087890625,1,1,7.17827892303467,11
55,"female",0,NA,0,1,NA,10
38,"female",1,NA,0,1,NA,11
43,"female",1,NA,0,1,NA,11
35,"female",2,794.871765136719,1,1,6.67818069458008,11
68,"female",0,NA,0,1,NA,11
48,"female",0,NA,0,1,NA,16
47,"female",2,1934.06591796875,1,1,7.56737995147705,17
34,"female",3,646.153869628906,1,1,6.47103786468506,11
63,"female",0,NA,0,1,NA,10
53,"female",1,1118.88110351562,1,1,7.02008438110352,13
36,"female",1,994.191528320312,1,1,6.90192985534668,11
61,"female",0,NA,0,1,NA,16
54,"female",0,1128.205078125,1,1,7.02838325500488,11
38,"female",3,721.428588867188,1,1,6.58123350143433,13
47,"female",1,789.473693847656,1,1,6.67136669158936,10
60,"female",0,NA,0,1,NA,10
49,"female",2,775.862060546875,1,1,6.65397453308105,12
43,"female",2,NA,0,1,NA,15
51,"female",0,861.538452148438,1,1,6.75871992111206,10
57,"female",0,NA,0,1,NA,16
32,"female",0,644.007141113281,1,1,6.46771001815796,18
31,"female",2,1153.84619140625,1,1,7.05085611343384,14
36,"female",1,500,1,1,6.21460819244385,10
50,"female",0,NA,0,1,NA,12
35,"female",1,386.982238769531,1,1,5.95837879180908,10
56,"female",0,NA,0,1,NA,10
58,"female",0,1269.23071289062,1,1,7.14616632461548,12
56,"female",0,791.208801269531,1,1,6.67356204986572,11
49,"female",0,NA,0,1,NA,10
55,"female",0,1516.48352050781,1,1,7.32414960861206,17
39,"female",3,NA,0,1,NA,20
38,"female",3,NA,0,1,NA,16
30,"female",2,NA,0,1,NA,13
26,"female",0,705.128234863281,1,1,6.55837965011597,17
45,"female",1,1461.53845214844,1,1,7.28724479675293,11
57,"female",0,NA,0,1,NA,11
49,"female",0,NA,0,1,NA,10
58,"female",0,603.125,1,1,6.40212440490723,10
61,"female",0,589.743591308594,1,1,6.37968778610229,10
42,"female",3,858.571411132812,1,1,6.75527000427246,11
56,"female",0,746.606323242188,1,1,6.61553812026978,10
29,"female",0,1125,1,1,7.02553844451904,16
35,"female",3,NA,0,1,NA,13
59,"female",0,610,1,1,6.41345882415771,10
30,"female",2,1151.44616699219,1,1,7.04877376556396,12
43,"female",1,NA,0,1,NA,11
50,"female",0,NA,0,1,NA,11
63,"female",0,NA,0,1,NA,10
